Disaster Subtype_Ground movement,Continent_Africa,Continent_Americas,Continent_Asia,Continent_Europe,Continent_Oceania,Dis Mag Value,Latitude,Longitude,Injured
1,0,0,1,0,0,7,33.50318358,48.59964197,ORANGE
1,0,0,0,0,1,7,-3.391568955,143.463459,ORANGE
1,0,0,1,0,0,7,28.71002682,87.28809574,ORANGE
1,0,0,1,0,0,7,22.53737604,101.2262126,ORANGE
1,0,0,1,0,0,5,37.32031647,108.89356,ORANGE
1,0,0,1,0,0,6,28.80570413,52.5528817,ORANGE
1,0,0,1,0,0,6,39.58067527,70.54388164,ORANGE
1,0,0,1,0,0,5,21.12966263,92.25544552,ORANGE
0,0,1,0,0,0,8,-19.7603828,-69.38703326,ORANGE
1,0,0,1,0,0,5,36.27301051,53.20307002,ORANGE
0,0,1,0,0,0,9,-15.50818045,-73.19099203,ORANGE
1,0,1,0,0,0,6,-13.83290107,-73.40755399,ORANGE
1,0,0,1,0,0,7,4.327203541,126.4784004,ORANGE
1,0,0,1,0,0,6,39.34467434,70.7420281,ORANGE
1,0,0,1,0,0,6,41.30558343,31.24994233,ORANGE
1,0,0,1,0,0,5,35.83404322,56.36159153,ORANGE
1,0,0,0,0,0,6,12.32430566,86.83410352,ORANGE
1,0,1,0,0,0,6,-31.44567067,-68.5459013,ORANGE
1,0,0,1,0,0,6,24.18353676,48.20506363,ORANGE
1,0,0,1,0,0,6,28.53377115,55.54121078,ORANGE
1,0,0,1,0,0,6,28.25442256,54.99629418,ORANGE
1,0,1,0,0,0,6,13.20538055,-88.65157509,ORANGE
1,0,0,1,0,0,7,20.96672235,99.68509133,ORANGE
1,0,0,0,1,0,6,40.55461416,20.70922832,ORANGE
1,0,0,1,0,0,6,-4.203652873,101.6352782,ORANGE
1,0,0,1,0,0,5,1.181567511,98.12134244,ORANGE
1,0,1,0,0,0,8,19.2609765,-96.99962056,ORANGE
0,0,1,0,0,0,9,-15.6242899,-72.70809663,ORANGE
1,0,0,1,0,0,7,-2.696869835,128.2646921,ORANGE
1,0,0,0,1,0,5,40.24540842,19.81836631,ORANGE
1,0,0,1,0,0,6,40.28325675,33.35638978,ORANGE
1,0,1,0,0,0,6,13.31068999,-88.62216278,ORANGE
0,0,0,0,0,0,4,17.55261089,-93.58623581,ORANGE
1,0,0,0,0,0,6,41.80663306,10.0272189,ORANGE
1,0,0,0,1,0,6,41.2807555,19.66375149,ORANGE
1,0,0,1,0,0,7,30,101.5092654,ORANGE
1,0,0,1,0,0,5,34.67793753,50.10044304,ORANGE
1,0,0,1,0,0,6,22.58965912,99.16595218,ORANGE
0,0,1,0,0,0,7,35.10674435,-118.9658712,ORANGE
1,0,0,0,1,0,6,42.80453569,17.48834807,ORANGE
1,0,0,1,0,0,5,40.48029648,29.90689826,ORANGE
1,0,0,1,0,0,7,16.45172047,121.2590725,ORANGE
1,0,0,0,0,0,6,37.91873642,27.064352,ORANGE
1,0,0,1,0,0,7,34.05247689,72.6371446,ORANGE
1,0,1,0,0,0,6,12.95882283,-87.83910005,ORANGE
1,0,0,1,0,0,6,40.081,71.41,ORANGE
1,0,0,1,0,0,5,-6.822928246,107.5444047,ORANGE
0,0,1,0,0,0,6,35.333,-118.917,ORANGE
1,0,1,0,0,0,7,-17.08534005,-71.62402103,ORANGE
1,0,0,1,0,0,5,38.3771698,34.43638718,ORANGE
1,0,0,1,0,0,7,29.47373631,91.38327248,ORANGE
1,1,0,0,0,0,6,0.492527071,37.37848238,ORANGE
1,0,0,1,0,0,5,40.67175954,110.3043186,ORANGE
1,0,1,0,0,0,7,19.14745782,-104.4262711,ORANGE
1,0,0,1,0,0,7,1.494896618,126.1243621,ORANGE
1,0,0,0,1,0,5,42.55053097,13.89187439,ORANGE
1,0,1,0,0,0,6,6.372707477,-72.12729252,ORANGE
1,0,0,1,0,0,5,28.17888004,53.02503836,ORANGE
1,0,0,1,0,0,5,38.04647457,39.12826727,ORANGE
1,0,0,1,0,0,6,30.53589389,102.1021848,ORANGE
1,0,1,0,0,0,6,-32.01979736,-69.18303602,ORANGE
0,0,0,1,0,0,6,28.91756504,56.28986559,ORANGE
1,0,0,1,0,0,6,24.49443475,97.96263726,ORANGE
1,0,1,0,0,0,7,35.05392063,-118.9772811,ORANGE
1,0,0,0,1,0,6,41.05501484,19.82916731,ORANGE
1,0,0,1,0,0,5,33.41275116,48.83074702,ORANGE
1,0,0,1,0,0,6,25.62772788,98.68274899,ORANGE
1,0,0,1,0,0,7,32.31271843,49.88495949,ORANGE
1,0,1,0,0,0,6,9.712532444,-68.78746756,ORANGE
1,0,0,0,0,0,5,4.289487975,38.90915476,ORANGE
1,0,0,0,0,0,7,14.8402141,-72.96024468,ORANGE
1,0,1,0,0,0,7,22.63320426,-107.1524636,ORANGE
1,0,0,1,0,0,7,9.665271332,123.1399333,ORANGE
1,0,0,1,0,0,6,39.33464447,70.11797466,ORANGE
1,0,0,1,0,0,6,33.75196158,72.04982079,ORANGE
1,0,1,0,0,0,7,19.22206772,-96.99022477,ORANGE
1,0,0,1,0,0,6,-7.373397396,110.3042115,ORANGE
1,0,0,1,0,0,6,36.22599088,53.61962786,ORANGE
1,0,0,1,0,0,7,22.81310915,100.0206989,ORANGE
1,0,0,0,0,0,6,-1.34327568,141.2089481,ORANGE
1,0,1,0,0,0,6,-30.27209112,-71.19496136,ORANGE
1,0,0,1,0,0,7,21.75341046,99.30005086,ORANGE
1,0,0,1,0,0,7,37.65744362,140.1611793,ORANGE
1,0,1,0,0,0,6,-14.16176468,-74.79803701,ORANGE
1,0,1,0,0,0,4,17.25473556,-93.22761661,ORANGE
1,0,0,1,0,0,5,34.0607078,49.55281754,ORANGE
1,0,0,1,0,0,7,36.53944916,136.3820423,ORANGE
1,0,0,0,1,0,6,40.15356267,20.20024567,ORANGE
1,0,0,1,0,0,8,31.73898325,103.2644069,ORANGE
1,0,0,1,0,0,7,10.23819566,123.140915,ORANGE
1,0,1,0,0,0,8,-19.74183067,-69.40259043,ORANGE
1,0,0,0,1,0,6,42.3054782,18.94685232,ORANGE
1,0,1,0,0,0,7,-37.15385142,-73.27826765,ORANGE
1,0,0,1,0,0,7,15.38283736,121.646783,ORANGE
1,0,0,0,1,0,6,41.51335211,20.46787196,ORANGE
1,0,0,1,0,0,7,34.85951036,56.56571031,ORANGE
1,0,0,1,0,0,6,39.05267915,69.629861,ORANGE
1,0,0,1,0,0,6,-7.878294064,113.9995437,ORANGE
1,0,0,1,0,0,5,28.19761909,52.99687465,ORANGE
1,0,0,1,0,0,6,37.81360959,106.424928,ORANGE
1,0,1,0,0,0,6,-30.75662834,-70.63717156,ORANGE
1,0,0,0,1,0,6,43.2795647,19.49265249,ORANGE
1,0,0,1,0,0,7,38.8797971,141.5646391,ORANGE
1,0,0,0,0,0,6,5.99150847,1.754186264,ORANGE
0,0,1,0,0,0,6,28.82236399,-112.885831,ORANGE
1,0,0,1,0,0,6,-7.216279543,107.2104941,ORANGE
1,0,0,1,0,0,7,34.44608324,133.1982459,ORANGE
1,0,0,0,0,0,7,17.17447454,-75.6279709,ORANGE
1,0,0,1,0,0,6,-2.948554454,102.3529438,ORANGE
1,0,0,1,0,0,5,40.71272458,29.9674946,ORANGE
1,1,0,0,0,0,6,36.1767905,0.894352954,ORANGE
0,0,0,0,0,0,6,18.22,-94.416,ORANGE
1,0,1,0,0,0,6,13.30155229,-87.39630352,ORANGE
1,0,1,0,0,0,6,-14.56966083,-75.16796792,ORANGE
1,0,0,1,0,0,6,16.7418166,121.4659598,ORANGE
0,0,1,0,0,0,9,-15.75,-72.75,ORANGE
1,0,0,0,0,0,7,11.76922381,-69.4505415,ORANGE
1,0,0,1,0,0,7,-0.139376943,127.1975071,ORANGE
1,0,0,1,0,0,7,13.3502764,123.4062771,ORANGE
1,0,0,1,0,0,6,40.7711778,31.89163794,ORANGE
1,0,0,0,0,0,6,34.88298044,-1.271391791,ORANGE
1,0,0,1,0,0,7,34.10122932,72.7324258,ORANGE
1,0,0,1,0,0,7,38.09275072,75.72579731,ORANGE
1,0,1,0,0,0,6,-14.33189285,-75.83592049,ORANGE
1,0,0,1,0,0,5,33.77629047,48.64979252,ORANGE
1,0,0,1,0,0,6,35.04672895,56.32389673,ORANGE
1,0,0,0,0,0,7,-14.61032505,75.87563261,ORANGE
1,0,1,0,0,0,6,34.72422406,-118.1283861,ORANGE
1,0,0,1,0,0,5,40.70779533,30.15944356,ORANGE
1,0,0,1,0,0,5,29.5,102.4726561,ORANGE
1,0,0,0,0,0,6,16.06088423,43.32742775,ORANGE
1,0,0,1,0,0,6,24.96695685,102.6195571,ORANGE
1,0,0,1,0,0,5,31.92698721,103.1211821,ORANGE
1,0,1,0,0,0,6,13.12125937,-88.24930364,ORANGE
1,0,0,1,0,0,6,40.01144577,71.84677627,ORANGE
1,0,0,1,0,0,6,39.94256114,34.0157853,ORANGE
1,0,0,1,0,0,7,34.67722706,133.7178508,ORANGE
1,0,0,1,0,0,5,36.90793621,54.26452145,ORANGE
1,0,0,1,0,0,7,29.81107473,101.3087943,ORANGE
0,0,0,1,0,0,6,29.00176802,52.07906062,ORANGE
1,0,0,0,0,0,5,4.068292003,5.462871483,ORANGE
1,0,1,0,0,0,6,10.12276129,83.88465619,ORANGE
1,0,0,1,0,0,6,23.26585528,120.290098,YELLOW
1,0,0,1,0,0,8,-3.619577279,101.0368133,YELLOW
1,0,0,1,0,0,6,39.20577828,27.53485521,YELLOW
1,0,0,1,0,0,6,37.919,40.211,YELLOW
1,0,0,1,0,0,7,25.1605797,122.1605797,YELLOW
1,0,0,1,0,0,6,39.30983714,27.26970654,YELLOW
1,0,0,1,0,0,7,22.56973782,98.05621856,YELLOW
1,0,1,0,0,0,5,9.540086752,77.45735112,YELLOW
1,0,0,0,0,0,6,40.93617481,72.42937622,YELLOW
1,0,0,1,0,0,6,39.38151915,40.51468297,YELLOW
1,0,0,1,0,0,6,38.8592168,39.98713886,YELLOW
1,0,0,0,1,0,6,41.05543356,69.21626422,YELLOW
1,0,0,0,0,0,5,-10.18046056,46.34093365,YELLOW
1,0,0,0,0,1,7,7.10644142,145.6908067,YELLOW
1,1,0,0,0,0,7,-0.197270117,30.30593172,YELLOW
1,1,0,0,0,0,7,3.707833972,29.68333127,YELLOW
1,0,0,1,0,0,6,38.543,44.447,YELLOW
1,0,0,1,0,0,7,39.74239553,76.27117473,YELLOW
0,0,0,0,0,0,7,41.6184873,142.4062306,YELLOW
1,0,0,1,0,0,6,22.91556336,120.7280218,YELLOW
1,0,0,1,0,0,5,29.69701027,51.69415567,YELLOW
1,0,0,0,1,0,7,37.93481485,-3.472281937,YELLOW
1,0,0,1,0,0,7,34.08477422,52.07543999,YELLOW
1,0,0,0,0,0,6,38.97034234,118.1616608,YELLOW
1,0,0,1,0,0,5,35.49735894,67.88450559,YELLOW
1,0,0,1,0,0,8,41.31022685,74.54025398,YELLOW
1,0,0,1,0,0,6,23.43046431,120.4422211,YELLOW
1,0,0,0,0,0,8,23.35927518,70.32876933,YELLOW
1,0,0,1,0,0,7,11.84868409,125.5635373,YELLOW
1,0,0,1,0,0,7,24.31548399,102.8203543,YELLOW
1,0,1,0,0,0,5,10.71923299,-84.91661766,YELLOW
1,0,0,1,0,0,6,39.65720807,76.66767372,YELLOW
1,0,0,1,0,0,5,41.71333727,44.03801889,YELLOW
1,0,0,1,0,0,6,39.70256911,76.57245409,YELLOW
1,0,0,0,0,0,6,4.202815657,88.29855478,YELLOW
1,0,0,1,0,0,6,-2.351555614,101.486376,YELLOW
1,0,0,1,0,0,6,39.70713552,40.25381588,YELLOW
1,0,0,1,0,0,5,32.43392321,48.97694638,YELLOW
1,0,0,0,0,0,5,41.30282115,0.415037129,YELLOW
1,0,1,0,0,0,6,10.16098787,-84.19220975,YELLOW
1,0,0,0,1,0,6,42.28142592,21.40005785,YELLOW
1,1,0,0,0,0,6,4.867264386,31.22062283,YELLOW
1,0,0,1,0,0,6,33.17449965,71.13188574,YELLOW
1,0,0,1,0,0,5,29.17263608,52.5228975,YELLOW
1,0,0,0,1,0,5,42.67215922,-0.797974634,YELLOW
1,0,0,1,0,0,6,33.75661081,59.38712828,YELLOW
1,0,0,1,0,0,5,27.1521122,61.80682653,YELLOW
1,0,1,0,0,0,5,13.74883513,90.16553427,YELLOW
1,0,1,0,0,0,6,15.20694182,-94.0348116,YELLOW
1,0,0,1,0,0,6,38.51967366,43.26665482,YELLOW
1,0,0,1,0,0,7,39.32110041,76.48908599,YELLOW
1,0,1,0,0,0,6,21.0595634,-104.064643,YELLOW
1,0,0,1,0,0,6,27.00048191,60.11176763,YELLOW
0,0,0,1,0,0,7,-5.144203139,120.9261482,YELLOW
1,0,0,1,0,0,5,23.50855972,119.5819571,YELLOW
1,0,0,1,0,0,6,39.4267688,40.21969359,YELLOW
1,0,0,1,0,0,6,21.02242528,121.8366769,YELLOW
1,0,0,1,0,0,7,7.48979425,125.020609,YELLOW
1,0,0,0,0,0,6,34.36169551,32.49237848,YELLOW
1,0,0,1,0,0,6,23.0353325,120.672804,YELLOW
1,0,0,0,0,0,7,-1.773666003,136.2849753,YELLOW
1,0,0,1,0,0,6,23.3987809,99.49393176,YELLOW
1,0,0,1,0,0,5,26.21168803,102.955725,YELLOW
1,0,0,1,0,0,6,35.3714662,140.1993394,YELLOW
1,0,0,1,0,0,5,30.88740853,86.2072363,YELLOW
0,0,0,1,0,0,7,40.21297643,139.3813688,YELLOW
1,0,1,0,0,0,7,-6.596230437,-76.16795188,YELLOW
1,0,0,1,0,0,5,-4.065393385,102.6196397,YELLOW
1,0,0,1,0,0,5,29.8960141,51.08799805,YELLOW
1,0,0,1,0,0,5,30.9495812,50.00423453,YELLOW
1,0,0,1,0,0,7,4.680835153,95.21198644,YELLOW
1,0,0,0,1,0,6,42.4973607,21.90697495,YELLOW
1,0,0,1,0,0,6,-4.566834826,120.2255516,YELLOW
1,0,0,1,0,0,6,23.65520319,121.1352476,YELLOW
1,0,1,0,0,0,6,32.47914813,-115.7438357,YELLOW
1,0,1,0,0,0,5,-9.533701613,-75.66923404,YELLOW
1,0,0,1,0,0,6,34.77295682,104.3402306,YELLOW
1,0,0,0,0,0,6,37.03627745,127.3825451,YELLOW
1,0,1,0,0,0,7,15.86658787,-95.43563479,YELLOW
1,0,0,1,0,0,6,37.94490267,39.36916325,YELLOW
1,0,1,0,0,0,6,38.53292083,122.6619103,YELLOW
1,0,0,1,0,0,6,38.78527764,41.42068653,YELLOW
1,0,0,1,0,0,7,22.27558119,120.8335484,YELLOW
1,0,0,0,0,0,7,36.81748262,-0.352694262,YELLOW
1,0,0,1,0,0,6,30.35865739,103.187671,YELLOW
1,0,1,0,0,0,7,-30.94192828,-70.89548036,YELLOW
1,0,0,1,0,0,6,39.34307376,39.99190408,YELLOW
1,0,0,1,0,0,5,33.1478182,47.30827825,YELLOW
1,0,0,1,0,0,6,23.06870136,120.6907916,YELLOW
1,0,0,1,0,0,6,38.41161983,29.95117356,YELLOW
1,0,0,1,0,0,7,22.40555428,98.36617653,YELLOW
1,0,0,0,1,0,6,41.74820827,19.3812592,YELLOW
1,0,0,1,0,0,6,23.06887684,101.1211095,YELLOW
1,0,0,1,0,0,5,35.9891157,52.36244983,YELLOW
1,0,0,1,0,0,6,37.93212756,39.78435435,YELLOW
1,0,0,1,0,0,6,32.00853042,49.61109941,YELLOW
1,0,0,1,0,0,5,31.95593417,49.24760079,YELLOW
1,0,1,0,0,0,7,10.32439683,-84.36261737,YELLOW
1,0,0,1,0,0,7,24.88499678,121.6150032,YELLOW
1,0,0,0,0,0,6,41.40330341,70.0657991,YELLOW
1,0,0,1,0,0,6,29.05365443,87.66174074,YELLOW
1,0,0,1,0,0,6,27.66938844,61.70964797,YELLOW
1,0,0,1,0,0,5,30.30017046,101.9093244,YELLOW
1,0,0,1,0,0,5,39.37587367,42.53432268,YELLOW
1,0,0,1,0,0,6,38.10812702,31.20282566,YELLOW
1,1,0,0,0,0,7,-1.760399517,28.67738966,YELLOW
1,0,0,1,0,0,5,29.65763778,105.5406011,YELLOW
1,0,0,1,0,0,6,39.98116462,40.02607975,YELLOW
0,0,0,1,0,0,6,36.39321432,141.2390323,YELLOW
1,0,1,0,0,0,5,31.60261442,-115.4888128,YELLOW
1,0,0,1,0,0,6,24.54731562,102.278995,YELLOW
1,0,0,0,0,0,6,37.38426884,14560.23701,YELLOW
1,0,0,1,0,0,6,41.73186239,75.0617009,YELLOW
0,0,0,1,0,0,6,-7.802267288,112.9222604,YELLOW
1,0,0,1,0,0,6,20.86766433,121.9508639,YELLOW
1,1,0,0,0,0,7,-5.764164633,29.71125931,YELLOW
1,1,0,0,0,0,6,-1.889607053,29.94148103,YELLOW
1,0,0,1,0,0,6,25.94567262,88.64387348,YELLOW
1,0,0,1,0,0,6,39.04230348,40.23709711,YELLOW
1,0,1,0,0,0,7,-6.975627869,-76.07289986,YELLOW
1,0,0,0,1,0,6,41.36395353,19.88812112,YELLOW
1,0,0,1,0,0,5,24.49258124,116.8572125,YELLOW
1,0,0,1,0,0,6,24.39585067,121.170464,YELLOW
1,0,0,1,0,0,6,43.05569335,81.70941606,YELLOW
1,0,0,1,0,0,7,3.533651698,96.4702845,YELLOW
1,0,1,0,0,0,7,8.859415293,-83.15320226,YELLOW
1,0,0,0,0,0,6,2.792676505,95.33824607,YELLOW
1,0,0,1,0,0,6,11.30494271,125.7022202,YELLOW
0,0,0,1,0,0,7,37.59125215,142.1282447,YELLOW
1,0,0,0,0,0,6,10.74187863,133.293921,YELLOW
1,0,0,1,0,0,6,31.98684598,49.60468319,YELLOW
1,0,0,0,0,0,6,42.31781539,117.6569865,YELLOW
0,0,0,1,0,0,7,37.58835009,137.5550464,YELLOW
1,0,0,1,0,0,6,39.35496893,76.60678987,YELLOW
1,0,0,1,0,0,5,39.72159023,42.8,YELLOW
1,0,1,0,0,0,6,-28.49164415,-71.72839817,YELLOW
1,0,0,1,0,0,7,22.13881549,121.0725681,YELLOW
1,0,0,1,0,0,6,22.33665592,120.7918542,YELLOW
1,0,0,0,1,0,6,40.53865146,22.45663818,YELLOW
1,0,1,0,0,0,5,35.50873019,-120.5744408,YELLOW
1,0,0,1,0,0,6,0.304979887,129.8096681,YELLOW
1,0,0,1,0,0,5,36.05864078,129.9969078,YELLOW
1,0,0,1,0,0,5,33.90840171,47.31103278,YELLOW
1,0,0,0,0,1,6,-6.209628021,147.2451367,YELLOW
1,0,0,1,0,0,7,24.58660093,121.9133991,YELLOW
1,0,1,0,0,0,5,13.07160563,-87.97094491,YELLOW
1,0,0,1,0,0,5,40.84534182,76.50464931,YELLOW
1,0,0,1,0,0,6,25.15792776,103.392217,YELLOW
1,0,0,1,0,0,6,42.64643413,79.57013058,YELLOW
1,0,0,0,0,0,6,3.359584004,95.85399485,YELLOW
1,0,0,1,0,0,5,33.68749485,48.48557145,YELLOW
1,0,0,1,0,0,5,29.14439916,52.04381535,YELLOW
1,0,1,0,0,0,6,27.8221122,-111.625572,YELLOW
1,0,0,1,0,0,6,26.56745666,63.08459228,YELLOW
1,0,0,1,0,0,6,38.38978847,35.39043236,YELLOW
1,0,0,0,1,0,6,40.76965246,22.35335902,YELLOW
1,0,0,0,0,0,5,2.178974711,80.70755993,YELLOW
1,0,0,1,0,0,6,38.43698409,35.37090313,YELLOW
1,0,0,1,0,0,6,40.72823455,48.50349883,YELLOW
1,0,0,1,0,0,6,39.53431023,39.8970693,YELLOW
1,0,0,1,0,0,5,1.329968332,126.0730467,YELLOW
1,0,0,1,0,0,6,32.67490254,50.85989859,YELLOW
1,0,0,1,0,0,6,36.00604579,31.62270819,YELLOW
1,0,0,1,0,0,6,-5.303062746,116.843326,YELLOW
1,0,0,1,0,0,5,34.19843682,105.7531023,YELLOW
1,0,0,0,0,0,6,42.18692033,44.36943961,YELLOW
1,0,0,0,0,0,7,25.93977489,122.1100386,YELLOW
1,0,0,1,0,0,6,39.69883994,40.41699085,YELLOW
1,0,1,0,0,0,6,32.28149982,-115.3035505,YELLOW
1,0,0,1,0,0,5,26.33334192,103.7591052,YELLOW
1,0,0,1,0,0,5,34.78689715,50.91775436,YELLOW
1,0,0,1,0,0,6,1.350002522,121.8453916,YELLOW
1,0,0,1,0,0,6,31.08540655,86.25120046,YELLOW
1,0,1,0,0,0,5,-9.947376747,-75.53440143,YELLOW
1,0,0,1,0,0,6,40.07994082,28.3093206,YELLOW
1,0,0,1,0,0,6,23.19373844,100.5750984,YELLOW
1,1,0,0,0,0,5,-24.78211019,27.05745239,YELLOW
0,0,0,1,0,0,7,39.59534321,139.9463285,YELLOW
1,0,0,0,0,0,7,38.42956525,141.8439363,YELLOW
1,0,0,1,0,0,6,27.75310903,88.01827738,YELLOW
1,0,1,0,0,0,5,2.3990207,76.36370042,YELLOW
1,0,1,0,0,0,7,10.19137939,-84.21392777,YELLOW
1,0,1,0,0,0,7,8.562051727,-82.92609441,YELLOW
1,0,0,1,0,0,5,38.71228398,43.60326283,YELLOW
1,0,0,0,1,0,6,43.8176257,15.51577139,YELLOW
1,0,0,1,0,0,6,39.02297719,42.56306759,YELLOW
1,0,0,1,0,0,6,40.66836161,32.33179704,YELLOW
1,0,1,0,0,0,5,14.15966404,-90.53116238,YELLOW
1,0,0,1,0,0,5,36.98866648,44.09179003,YELLOW
1,0,0,1,0,0,5,36.29541281,54.47414509,YELLOW
1,0,0,0,0,0,6,38.72466679,125.9935721,YELLOW
1,0,0,1,0,0,6,38.95965747,45.24921533,YELLOW
1,0,0,1,0,0,6,25.93120285,101.2375929,YELLOW
1,0,0,0,1,0,5,42.70630884,12.29514121,YELLOW
1,0,0,1,0,0,6,38.51599678,43.72670474,YELLOW
1,0,0,1,0,0,7,4.282428706,95.87235532,YELLOW
1,0,0,1,0,0,5,28.38458208,84.2822208,YELLOW
1,0,0,1,0,0,5,29.62609528,104.8336573,YELLOW
1,0,0,1,0,0,6,29.45979811,51.96778409,YELLOW
1,0,0,1,0,0,6,-6.296364158,122.072234,YELLOW
1,0,0,1,0,0,6,38.15442684,40.15494599,YELLOW
1,0,0,1,0,0,7,-10.43499234,116.9138482,YELLOW
1,0,0,1,0,0,7,42.14344373,73.84188457,YELLOW
1,0,0,1,0,0,6,37.96102116,30.43178703,YELLOW
1,0,1,0,0,0,6,37.31012249,-118.6021783,YELLOW
1,0,0,1,0,0,5,38.62147977,43.47354253,YELLOW
1,0,0,1,0,0,6,35.40240347,140.1339876,YELLOW
1,0,0,0,0,0,6,21.55164512,99.54119125,YELLOW
1,0,0,1,0,0,5,31.31768803,49.7980947,YELLOW
1,0,0,1,0,0,6,27.76804016,88.14082435,YELLOW
1,0,0,1,0,0,6,37.69163986,30.67362407,YELLOW
1,0,1,0,0,0,6,14.53945367,-91.96818735,YELLOW
1,0,0,1,0,0,6,35.42873823,52.28499678,YELLOW
1,0,0,0,0,0,6,6.168597068,94.53543151,YELLOW
1,0,0,1,0,0,6,39.12986003,42.27979832,YELLOW
1,0,0,1,0,0,7,22.83608489,120.7007263,YELLOW
1,0,0,1,0,0,6,35.09007518,135.2534984,YELLOW
1,0,0,0,1,0,7,37.44250143,24.27219017,YELLOW
1,0,0,1,0,0,6,39.58271569,39.75185293,YELLOW
1,0,0,1,0,0,7,-4.272681734,101.9227717,YELLOW
1,0,0,1,0,0,6,23.89908187,118.8307084,YELLOW
1,0,0,1,0,0,6,38.87143821,40.97808689,YELLOW
1,0,0,1,0,0,6,24.05327796,101.914194,YELLOW
